project_id,project_type,project_type_name,total_duration_months,month,progress_pct,is_completion_phase,mat_index,lab_index,cpi_index,material_cost,labour_cost,equip_cost,admin_cost,total_cost
P091,commercial,Commercial Building,26,18,78.265428352926,False,0.8414136622647919,1.0817703418609708,0.9987523201046508,823530.1108239127,777082.1642769867,327183.30856106256,144604.8836142113,2136840.530952964
P091,commercial,Commercial Building,26,19,84.03368199308619,False,0.8033352466287917,1.0867606666065288,0.9938437370972816,651448.9269460384,646813.9970189875,271084.5504763378,119810.97093137824,1701395.6145675608
P091,commercial,Commercial Building,26,20,88.62571613093198,False,0.8004790635006673,1.0916844795904224,0.9908242792814971,516766.42294480023,517253.44657272234,215806.99942926705,95380.00631159087,1273178.1003228973
P091,commercial,Commercial Building,26,21,92.1664691453514,False,0.7800879352067341,1.096634327981585,0.990002328004332,388309.8407214494,400643.9778586616,166401.04599057953,73544.10588540151,1038889.2133369604
P091,commercial,Commercial Building,26,22,94.82996758324234,False,0.7782483324422897,1.1016462480825973,0.9984294240124764,291413.62094092387,302758.08894012077,125173.6351715007,55322.86786006522,790271.3526681316
P091,commercial,Commercial Building,26,23,96.7965416395375,False,0.756731224580866,1.1065442824586011,0.9928295796302573,209214.20185479018,224533.03831228922,92421.01288985525,40847.22375117985,557533.5247228032
P091,commercial,Commercial Building,26,24,98.22864319664035,False,0.7285146740518971,1.1113315946328253,0.9950014601897712,146673.38768513867,164217.19413776265,67302.9708924017,29745.827547220502,407445.7661388907
P091,commercial,Commercial Building,26,25,99.26108111182856,True,0.7202860352195599,1.1160625217519673,0.9929259042651642,36591.16074370732,89169.20242715275,14556.119698946726,17155.610243468007,164156.78943599426
P091,commercial,Commercial Building,26,26,100.0,True,0.734424973282219,1.1207101949509632,0.9929037456448283,0.0,25633.770668982957,0.0,7673.950813724571,32760.940776227308
P092,municipal,Municipal Engineering,25,1,5.994885261590696,False,0.9971999999999999,1.004,1.003,1743528.7759126015,1049485.8058202523,459860.33203969663,189538.4972706946,3544242.822660992
P092,municipal,Municipal Engineering,25,2,7.395349287406669,False,0.9768235967592809,1.0082669242449567,0.9988948022583958,398982.70822160493,246212.1377801336,107427.88624289674,44278.05293214133,799846.7494335423
P092,municipal,Municipal Engineering,25,3,9.093781898765801,False,0.9735552286605837,1.0129829332257692,1.0025702230398432,482252.9444620969,299993.9037846582,130284.69278816796,53698.83672921758,955661.7822268959
P092,municipal,Municipal Engineering,25,4,11.139051393421088,False,0.9742919566190754,1.0175242095469337,1.0048111012851446,581173.2711831918,362875.1871807934,156890.126813416,64664.67490450255,1209906.5167186435
P092,municipal,Municipal Engineering,25,5,13.581095570190744,False,0.9779839579175473,1.0219762837792346,1.0014324245914143,696548.2756674064,435167.3612758447,187326.2284400956,77209.38155382713,1445928.1165999023
P092,municipal,Municipal Engineering,25,6,16.467407343284485,False,0.9838928227886992,1.026403748051384,0.9999721681407128,828241.5384297648,516563.18489057134,221405.4535537157,91255.65749055585,1687757.7004751097
P092,municipal,Municipal Engineering,25,7,19.838119257665777,False,0.9731252142512801,1.0306344632998359,1.0043287230011022,956657.1813791448,605742.8238538749,258563.19721225958,106570.7921180021,1822933.1206465894
P092,municipal,Municipal Engineering,25,8,23.719803435185895,False,0.9992698139314926,1.0355025335082408,1.0019681037156545,1131276.9543247048,700863.3402000017,297759.2559084262,122726.04958770717,2162835.7052889178
P092,municipal,Municipal Engineering,25,9,28.118506600167585,False,0.9886266852777067,1.0399748029457727,1.0031043752561988,1268302.8224979746,797644.6448669464,337419.1514477484,139072.48453480098,2436970.2404464176
P092,municipal,Municipal Engineering,25,10,33.013046557889105,False,0.9566125756211643,1.0447338215304884,0.999206719369203,1365569.9094225066,891619.4091138468,375454.1866814889,154749.20835628244,2870378.6322358456
P092,municipal,Municipal Engineering,25,11,38.35006117343067,False,0.9585659415148932,1.0491199558187043,1.0006930184655605,1492060.2504749903,976305.017201203,409395.8776706316,168738.79749169206,3068971.931801892
P092,municipal,Municipal Engineering,25,12,44.042486189275024,False,0.938616356916522,1.0535461933341626,0.9918877987951832,1558301.2214609135,1045713.9021775937,436658.97572202596,179975.70199416348,3112153.168002013
P092,municipal,Municipal Engineering,25,13,49.9727995355063,False,0.9424612770081264,1.0579654324156045,0.9902674283209857,1630073.2888432995,1093984.32716351,454907.0992183989,187496.94630365097,3443334.062507723
P092,municipal,Municipal Engineering,25,14,56.00141399926404,False,0.9264226566091026,1.0624776881489773,0.9869865468055942,1628893.3606240603,1116861.475514422,462447.6579735805,190604.9033842263,3292597.1780226273
P092,municipal,Municipal Engineering,25,15,61.97923256827964,False,0.9373906413444933,1.0674350140816316,0.9914957646408988,1634290.7303798588,1112618.188291635,458551.1668810762,188998.90474758338,3347849.794971184
P092,municipal,Municipal Engineering,25,16,67.76210088874346,False,0.9432879887866144,1.0723342573686894,0.982308512427585,1590939.1972680436,1081273.264176819,443596.7712390724,182835.22095036437,3400965.112886204
P092,municipal,Municipal Engineering,25,17,73.22426621492384,False,0.9154459839792137,1.077018327870822,0.9839718559456332,1458355.9542251332,1025769.8168291543,418996.03594523703,172695.65014053602,3095985.529582393
P092,municipal,Municipal Engineering,25,18,78.2682825797349,False,0.9149074901282971,1.0822159982786834,0.9851644422924799,1345921.2323877846,951814.7215666522,386920.3394428616,159475.15928626875,2954955.3551430795
P092,municipal,Municipal Engineering,25,19,82.82992713504063,False,0.9216552115253906,1.0868641592351387,0.980979667266493,1226184.718568482,864487.4451455633,349918.1866398816,144224.15381913044,2571915.4711520043
P092,municipal,Municipal Engineering,25,20,86.87809615306477,False,0.9055526471335038,1.0917307063320247,0.9812246395058659,1069149.2005052795,770612.6666777245,310530.10483931005,127989.75107831939,2198369.7946052235
P092,municipal,Municipal Engineering,25,21,90.41077580885481,False,0.896492060147328,1.0962625460274824,0.9812629797413531,923669.6614759328,675275.2228353757,270987.5449843763,111691.67783530339,1979455.9541753347
P092,municipal,Municipal Engineering,25,22,93.44872167555063,False,0.8763894445910609,1.1011301862154514,0.9794459258869518,776503.0097376594,583284.8284473661,233037.1198141454,96049.82735073369,1636981.9504043178
P092,municipal,Municipal Engineering,25,23,96.02844075718984,False,0.8876009347100455,1.1060364136310594,0.9829971749481267,667814.9564011005,497512.3000984395,197887.1023691569,81562.20791199786,1459411.1654892347
P092,municipal,Municipal Engineering,25,24,98.1956661258926,True,0.8996150506297501,1.111107265190167,0.9873320752741401,199019.12248712007,314907.7199150766,49873.563921658504,54816.41388704122,616249.9186138682
P092,municipal,Municipal Engineering,25,25,100.0,True,0.8690906222553052,1.1158802315213794,0.9898934287368293,0.0,105321.66644834675,0.0,28523.5426659511,136331.2803980328
P093,municipal,Municipal Engineering,24,1,6.953754235026485,False,0.9971999999999999,1.004,1.003,760695.0230341587,486133.7934726787,252051.51418154995,134926.66405702053,1596216.98949564
P093,municipal,Municipal Engineering,24,2,8.804610245627838,False,0.9738643967092893,1.0081187556686082,1.0065337732785953,197733.42548788336,129923.3141049134,67087.65427087563,35912.94985698829,427745.40245560056
P093,municipal,Municipal Engineering,24,3,11.091757855055342,False,0.9682928972476103,1.012511835020602,1.0159753813336556,242946.0867190807,161249.01274364046,82901.83958604031,44378.50213221791,519323.23121139646
P093,municipal,Municipal Engineering,24,4,13.886303678097157,False,0.9701310806994105,1.0171819425388737,1.012301963486722,297406.61322121485,197930.4621960621,101293.4139373898,54223.76643083602,622443.0439997249
P093,municipal,Municipal Engineering,24,5,17.25407943863621,False,0.942338586759728,1.0213256633136953,1.010054878263042,348144.1558534431,239502.56740405346,122071.17927637784,65346.391791181726,756694.6815539898
P093,municipal,Municipal Engineering,24,6,21.245912999985137,False,0.9298059310470534,1.0259489347700348,1.0180932044212174,407168.0619737472,285168.09327872004,144691.2932917155,77455.2518969798,920018.217429442
P093,municipal,Municipal Engineering,24,7,25.8854789848758,False,0.9143487476988129,1.0302469766120432,1.0250432401193224,465369.80129104934,332829.2345405712,168169.5372186894,90023.48082141239,1055763.9750290103
P093,municipal,Municipal Engineering,24,8,31.156447296840273,False,0.9110877056995266,1.0346658216442375,1.0223779954862953,526816.7310232116,379746.05444578297,191055.8669936304,102274.84990788181,1217494.3910071983
P093,municipal,Municipal Engineering,24,9,36.992008529686196,False,0.8989493079424802,1.0392616093132778,1.01986941508496,575475.4490149172,422289.4939414354,211520.56790117,113229.88754510907,1416371.1756496173
P093,municipal,Municipal Engineering,24,10,43.27069994527514,False,0.8924552376884343,1.043943469847362,1.0190860208052592,614701.8910478414,456403.41220738186,227582.63017212655,121828.1317855118,1386286.716990985
P093,municipal,Municipal Engineering,24,11,49.821920295973214,False,0.8957739449992796,1.048558147646038,1.0165032839068409,643768.3196469694,478318.8410716765,237460.93884264896,127116.1271374425,1491838.1285572525
P093,municipal,Municipal Engineering,24,12,56.44213782614188,False,0.8979474564677878,1.0533166966674739,1.0216386365804022,652126.955565887,485550.03541324707,239961.8675456248,128454.90888621598,1505615.620301979
P093,municipal,Municipal Engineering,24,13,62.91915746644615,False,0.8919614283167807,1.0577065444544962,1.0159927046021058,633767.9250723844,477027.2264656311,234771.39866392067,125676.3790552241,1479735.4879490952
P093,municipal,Municipal Engineering,24,14,69.0586171983538,False,0.8817644414875844,1.062403406098391,1.0104286925181534,593870.4335416191,454174.1074169411,222535.92367261476,119126.55994744881,1357855.9699788627
P093,municipal,Municipal Engineering,24,15,74.70594417610239,False,0.8671395622125866,1.0672231488882487,1.0075082047865445,537206.059004808,419663.24314597144,204697.67376160756,109577.49788002552,1245106.361934588
P093,municipal,Municipal Engineering,24,16,79.75889041683575,False,0.8526667006897837,1.0720128333786312,1.0063823165924266,472642.6928684664,377178.92979953665,183153.25908983074,98044.47452103805,1074362.9863779868
P093,municipal,Municipal Engineering,24,17,84.169351753927,False,0.8386545875008053,1.0768898734983774,1.0079851924043985,405766.42983579496,330718.183719411,159865.22109934763,85578.06546695171,1057127.3737983447
P093,municipal,Municipal Engineering,24,18,87.93651720952957,False,0.8120363355096163,1.0820923389585253,1.014524057342745,335582.3610392719,283845.346830632,136547.78773662547,73095.92066325955,863286.8975600195
P093,municipal,Municipal Engineering,24,19,91.0951300084554,False,0.8108874329962564,1.0873098040814906,1.0085467808293083,280973.8667301977,239140.1275691441,114489.68597024973,61287.91349285386,676219.6631193842
P093,municipal,Municipal Engineering,24,20,93.7025998181461,False,0.8051362567195693,1.0923648615299406,1.0086265407852424,230301.96334483562,198330.6211448664,94512.5023839325,50593.85062515396,564903.7375656144
P093,municipal,Municipal Engineering,24,21,95.82758141907553,False,0.7947686296396441,1.0975806491848177,1.0098963366287925,185269.89626211478,162403.12338217578,77023.83662400958,41231.92579222087,481392.94304338045
P093,municipal,Municipal Engineering,24,22,97.54127222738293,False,0.7916152442542099,1.1021917702145587,1.0130049481015022,148818.04115431555,131520.17952217185,62115.85116097248,33251.47484008217,379237.98430326337
P093,municipal,Municipal Engineering,24,23,98.91161672040899,True,0.7700310791538034,1.1070334615795825,1.008194252122536,40514.9236470316,79223.59250258528,14901.191187248653,21271.5036860615,151513.14258039015
P093,municipal,Municipal Engineering,24,24,100.0,True,0.7560747177850805,1.1115581825361582,1.0118853842057038,0.0,25271.91066723464,0.0,10559.182864915783,35751.93437880689
P094,industrial,Industrial Building,31,1,0.2989508921101142,False,0.9971999999999999,1.004,1.003,53965.52209589007,41906.07120996062,24228.570687395862,7153.7469187226025,128766.06553749971
P094,industrial,Industrial Building,31,2,0.4177831103825728,False,0.9949839809047742,1.0083106750495041,0.9945052787184255,21403.48794869336,16729.07581993985,9630.795145089685,2843.596181671377,50571.94397241024
P094,industrial,Industrial Building,31,3,0.5835782425200944,False,0.9759217271254435,1.0129416845257335,0.9989973381849755,29290.111272657927,23447.664903041856,13436.91952302481,3967.3954718661103,72409.22936221499
P094,industrial,Industrial Building,31,4,0.8146376885082671,False,0.9662032912081997,1.017139672115583,1.0017289876827224,40413.50331692275,32813.133199650074,18726.28671752864,5529.138207658553,100551.83912218313
P094,industrial,Industrial Building,31,5,1.136151067449136,False,0.9616642778468749,1.0217455859308995,1.0041306097403073,55970.19153464976,45865.40153274086,26057.154650480417,7693.656064017203,142935.27478178497
P094,industrial,Industrial Building,31,6,1.582560275546722,False,0.9294380226379191,1.0261730116911623,1.0040859651318812,75108.2838467725,63958.32961470784,36179.37707947336,10682.351453700383,187725.74970582186
P094,industrial,Industrial Building,31,7,2.2005210793723955,False,0.9053433830934243,1.031026537988066,1.0068979437848773,101276.4618667227,88955.7761701342,50082.83103572564,14787.496250825505,246991.07612902316
P094,industrial,Industrial Building,31,8,3.052407006621875,False,0.8816093595026822,1.035587483991819,1.0137740899461605,135953.9705113184,123171.8932706181,69041.36749777403,20385.208701499414,339556.6387087096
P094,industrial,Industrial Building,31,9,4.220056552127495,False,0.8735350000749649,1.0402319318485131,1.0136801114566845,184640.5498148834,169584.46897059007,94632.53095417481,27941.27583747749,476108.4614764843
P094,industrial,Industrial Building,31,10,5.807999908304705,False,0.8803448661272008,1.0443955635226885,1.01599013744876,253059.18321258348,231549.26404254188,128695.3772947731,37998.69875342117,676247.5933624946
P094,industrial,Industrial Building,31,11,7.944625988430803,False,0.8775902202521155,1.0492449170297524,1.0182617165017416,339433.3884164904,313003.20119499246,173163.54418437713,51128.40483357536,876945.1057435527
P094,industrial,Industrial Building,31,12,10.77865975319318,False,0.8613024609338756,1.0539008220723352,1.0231864817071181,441870.4586752261,417011.6072921967,229685.17309097128,67817.02562960425,1160003.5861463465
P094,industrial,Industrial Building,31,13,14.467198349770289,False,0.8466830205941525,1.0588050271388458,1.0239528554045338,565339.6454642955,545272.640255429,298938.7905470407,88264.90342144106,1474718.973414729
P094,industrial,Industrial Building,31,14,19.15129786555843,False,0.8123064981128325,1.0634930750214995,1.0288925290678872,688779.63852918,695511.2508275622,379624.3437309016,112088.18358607519,1875929.3484459785
P094,industrial,Industrial Building,31,15,24.91740697232496,False,0.8280213583611127,1.0681782574797372,1.0295437788249837,864288.3412751986,859943.6020843048,467316.1571736399,137980.137688821,2438403.0306567093
P094,industrial,Industrial Building,31,16,31.74962221185024,False,0.8348764145268468,1.0728841396525393,1.0382168993390426,1032566.4062580676,1023429.061272402,553719.0697573472,163491.52990585772,2745747.7768796156
P094,industrial,Industrial Building,31,17,39.48827119044584,False,0.8435769777984603,1.0772550242011885,1.0387264102616371,1181745.95929744,1163930.5196678124,627181.2821143407,185182.0407524087,3045284.4549494623
P094,industrial,Industrial Building,31,18,47.818591444372025,False,0.8284382433919095,1.0817643493479958,1.0382698874533673,1249269.3831373048,1258165.414339595,675133.4699029905,199340.44159515903,3324300.520527504
P094,industrial,Industrial Building,31,19,56.308565744959274,False,0.8352579523141315,1.0864422028356195,1.0375699356118253,1283693.2401636092,1287823.6108036535,688072.6831890026,203160.88393035863,3494893.081569655
P094,industrial,Industrial Building,31,20,64.49239229548675,False,0.812880298589882,1.091351158587733,1.0395243960461524,1204251.7154505863,1246993.8459674106,663260.8408467561,195834.91976211267,3225284.524592806
P094,industrial,Industrial Building,31,21,71.96825383675957,False,0.8243044661495826,1.095741242643037,1.0419666285457645,1115534.8993488373,1143701.3606234065,605883.5901891082,178893.66741203272,3039319.226393519
P094,industrial,Industrial Building,31,22,78.4694244299888,False,0.8136202057437827,1.100757473959718,1.0407690776048382,957519.3236157016,999140.5503088067,526889.4504949511,155569.79533037517,2460127.3140152995
P094,industrial,Industrial Building,31,23,83.88538150482727,False,0.8173770016499378,1.1052873348909682,1.0449779590967085,801367.7982465441,835783.4889141206,438937.9737301205,129601.1728300466,2106148.8172645927
P094,industrial,Industrial Building,31,24,88.2381911588286,False,0.8126622963921359,1.1101238225293923,1.0495304100123415,640345.0351739846,674659.2491192687,352774.8509006118,104160.58112523869,1824424.4010591651
P094,industrial,Industrial Building,31,25,91.63672244625548,False,0.812048094578396,1.1152992724283068,1.050998901883019,499582.57662876364,529207.5986888893,275435.05540173966,81325.17201740744,1394654.2859672133
P094,industrial,Industrial Building,31,26,94.23069516181349,False,0.7777340895208172,1.120039036517612,1.049365430386696,365200.02488672116,405641.0919147141,210229.3485611142,62072.483511233324,1008458.6324488836
P094,industrial,Industrial Building,31,27,96.17651773667973,False,0.7753758616857775,1.1247759053399806,1.050170647821762,273117.65437503095,305571.34244858153,157699.81306131158,46562.571367751756,815837.2551197986
P094,industrial,Industrial Building,31,28,97.61722462120247,False,0.7789580840509531,1.129697898763879,1.049934361842773,203153.34602746277,227238.1958406212,116762.55034763375,34475.40284355736,620381.4015910169
P094,industrial,Industrial Building,31,29,98.67366790870142,True,0.7988739502028666,1.134208618153254,1.0506103987710187,61110.90265837695,133835.86124097556,31393.92087275419,21066.804259518958,251024.2234843692
P094,industrial,Industrial Building,31,30,99.4428543969546,True,0.7867001527113592,1.1391750113041392,1.0480659535880712,32862.18190842078,85637.40851857806,14545.758501920476,14111.459903751233,144743.4924938234
P094,industrial,Industrial Building,31,31,100.0,True,0.7581542801318102,1.144243798154022,1.049350689831553,0.0,26702.49912202139,0.0,6666.109294629319,34327.753524970365
P095,residential,Residential Building,29,1,0.5327064155210743,False,0.9971999999999999,1.004,1.003,88872.68994564805,68584.96146202947,20431.215429086722,12194.818941911231,198357.25964045545
P095,residential,Residential Building,29,2,0.7563074831497253,False,1.000258040297709,1.0083263163718503,1.0059452114210474,37418.29996763576,28912.272857464824,8575.908699027155,5118.719158435915,82375.46433969728
P095,residential,Residential Building,29,3,1.0727616000414721,False,0.9832387053940879,1.0125477629699808,1.0046322354021608,52055.64651483489,41089.75270258876,12137.158568500263,7244.329233659463,117597.50620258464
P095,residential,Residential Building,29,4,1.5196185600069327,False,0.9840557433635275,1.0170061358461635,1.007493764626409,73567.56055474222,58277.29143191748,17138.578678671693,10229.53649691138,152280.5950428377
P095,residential,Residential Building,29,5,2.148609487464903,False,0.9691688333583925,1.0215979332942986,1.0049043593447953,101986.32655299874,82400.84132123475,24124.074288206968,14398.982728510651,210932.3043145191
P095,residential,Residential Building,29,6,3.0300161248779824,False,0.9585341897876223,1.026055097810761,1.0050018224944774,141345.52173967852,115972.296730644,33805.12861291255,20177.332287123696,300873.6534646976
P095,residential,Residential Building,29,7,4.257417690290946,False,0.9711503120178657,1.0303210162322587,1.0032947121919524,199421.16785031525,162168.49653648213,47075.28400314238,28097.91551804085,450492.2951064928
P095,residential,Residential Building,29,8,5.951801301347916,False,0.9519906041570156,1.0346942193882473,0.9987648150339254,269862.49574430956,224817.9709451271,64985.7324191533,38788.159393143345,600820.3999189931
P095,residential,Residential Building,29,9,8.262907907873403,False,0.9648523643218252,1.0394776743163767,0.9958112716333554,373060.2464582506,308065.03137479216,88639.28719784637,52906.30223490942,834253.3988443762
P095,residential,Residential Building,29,10,11.364095273760665,False,0.9812856543343753,1.0441981601441908,0.9950937602252188,509121.6719615894,415258.172790916,118941.73847414079,70992.98474741502,1150461.9160304882
P095,residential,Residential Building,29,11,15.435412192361811,False,1.0137259637222424,1.0487427136841543,0.9965846380966908,690483.9820157652,547534.0414846658,156149.7113990263,93201.37927927163,1428199.0972970433
P095,residential,Residential Building,29,12,20.62951668105827,False,0.9923666541446219,1.0535025999216567,0.9951370116062392,862344.8476578838,701703.3545612053,199212.67076526402,118904.45085603799,1866242.1534273282
P095,residential,Residential Building,29,13,27.01933849280276,False,1.0074402885420386,1.0580518474920209,0.9883730591659328,1076976.4098211208,866967.7773719651,245072.7496148656,146277.04453132593,2434733.195739554
P095,residential,Residential Building,29,14,34.53751163881568,False,1.0133643761511708,1.0625925758291719,0.9913396525817258,1274606.3706857376,1024439.6041856565,288349.09943615634,172107.4828803891,2845154.8656598176
P095,residential,Residential Building,29,15,42.933107387734225,False,1.007583818461526,1.0674286808987927,0.9873013407420926,1415242.400666839,1149205.3674108596,322001.42593344353,192193.61187417668,3063796.0024124337
P095,residential,Residential Building,29,16,51.778853974422425,False,1.0144836381777274,1.071907037139037,0.9821308826014848,1501335.2062848161,1215902.8449692405,339266.33672498964,202498.55246285148,3298856.8613448814
P095,residential,Residential Building,29,17,60.54578689624475,False,1.0286689815127101,1.0766559585737778,0.9846311872061185,1508764.4980009669,1210408.2940506972,336243.5479642134,200694.3347076595,3139146.030645065
P095,residential,Residential Building,29,18,68.72329126876699,False,1.0099776591634726,1.081509584809903,0.9844377830742019,1381753.8413541054,1134118.4527341651,313636.8337968529,187201.02163975337,2881973.826150199
P095,residential,Residential Building,29,19,75.93063938155552,False,0.9996968877370036,1.0865626053195772,0.986134209807809,1205429.9210848545,1004239.9919069179,276427.8365612788,164992.0157256013,2686932.756182207
P095,residential,Residential Building,29,20,81.97235899880539,False,0.9875966225856398,1.0914314898095734,0.9881296219822713,998247.637805898,845598.6979710289,231721.77294209428,138308.2213456852,2238977.372367323
P095,residential,Residential Building,29,21,86.82774328321602,False,0.9847121333041319,1.0959929698843804,0.9835936005115187,799891.3969237757,682399.3990695294,186221.52730929755,111150.4020162237,1806681.612485114
P095,residential,Residential Building,29,22,90.59913652384914,False,0.9825256103912142,1.1011335656022514,0.9780274255330036,619931.6739689219,532536.1309867379,144646.554879211,86335.46807068508,1376800.2776365243
P095,residential,Residential Building,29,23,93.45181367860923,False,0.9919042256268347,1.1061455855796913,0.9769592284730112,473391.54060740257,404643.1321067841,109410.47413804183,65304.04062807742,1069251.7764270285
P095,residential,Residential Building,29,24,95.56654917350012,False,0.9775936309853502,1.1110889247000828,0.9661470454346364,345869.7234373813,301309.0196108638,81107.74567899478,48410.93652871032,783235.4373043042
P095,residential,Residential Building,29,25,97.11094307125404,False,0.988185649799128,1.1163374446708898,0.9645799721313898,255325.82755314378,221085.78922054978,59233.08507841477,35354.56568451349,587063.0154057137
P095,residential,Residential Building,29,26,98.22652777268198,False,0.9703065320972312,1.1213315814296323,0.9638981997299607,181096.3233838241,160414.5889666211,42786.70333258961,25538.182105376764,411208.4400301233
P095,residential,Residential Building,29,27,99.02600337468333,False,0.937083647382049,1.126201340004373,0.957307213460863,125337.69462876336,115459.19187447394,30662.777430249018,18301.7510786789,298679.19636133465
P095,residential,Residential Building,29,28,99.59569333580394,True,0.9381990357367058,1.131148529803815,0.954137027956941,31296.7846462399,61976.453995076314,6554.900401598234,10433.162772548745,108402.8632097536
P095,residential,Residential Building,29,29,100.0,True,0.9077656683474232,1.1361672201208746,0.9533293414210496,0.0,17671.83584810404,0.0,4627.733422410707,22152.55007745126
P096,commercial,Commercial Building,30,1,0.6283224813641461,False,0.9971999999999999,1.004,1.003,144451.5597206974,130297.33527792769,49232.11403314913,28842.607650224283,360626.8137884372
P096,commercial,Commercial Building,30,2,0.8780819685291192,False,0.9972253098144785,1.0081749667168438,0.9969093247040871,57421.25141353639,52008.83500489183,19569.867253946795,11464.99625412195,138545.34852679848
P096,commercial,Commercial Building,30,3,1.2259076403313047,False,1.0042342599096892,1.0124063903652334,0.9944540433746613,80529.32015441477,72733.70864951967,27253.8284809477,15966.640825401126,190807.54116093455
P096,commercial,Commercial Building,30,4,1.7091596844313248,False,0.9898106707518572,1.0168996430872341,0.9943161844036925,110276.55687281404,101501.16261715928,37865.14162318531,22183.272949082668,263953.66355761053
P096,commercial,Commercial Building,30,5,2.378364050384655,False,0.9834394815880194,1.0214587898334209,0.9993743963929075,151727.31481838954,141188.34185052314,52435.4079843937,30719.25569669806,394830.1318801467
P096,commercial,Commercial Building,30,6,3.3008695763262534,False,0.9627191861829533,1.0259029935293047,1.005202329128092,204750.97099111715,195476.47351288673,72282.78248259192,42346.82942130299,509601.8631151023
P096,commercial,Commercial Building,30,7,4.5646137431464515,False,0.9648519106140757,1.0306339646529703,1.0065304687360108,281110.5803897852,269018.92736375367,99020.48514091142,58011.09820982202,724128.5750394558
P096,commercial,Commercial Building,30,8,6.281049216633161,False,0.9172460094003574,1.0352766549663015,0.9974980739314536,362969.95626288623,367031.31915936543,134491.0447542392,78791.50657035377,975457.2909786367
P096,commercial,Commercial Building,30,9,8.58539910837425,False,0.9117871429413155,1.0396574956084235,0.9896332079711309,484394.5559106118,494832.17899173964,180556.99104728203,105779.21654502433,1267428.6667012966
P096,commercial,Commercial Building,30,10,11.631235406321226,False,0.908095528663623,1.0442532747155482,0.9879178331390257,637669.2311295581,656948.9547495784,238656.0474826057,139816.5176547019,1665907.0076183763
P096,commercial,Commercial Building,30,11,15.575335953668503,False,0.9185163386175729,1.0488325316325202,0.9830213126914085,835203.3556018352,854423.8242859433,309039.40836818726,181050.5719502395,2072359.3250981756
P096,commercial,Commercial Building,30,12,20.549013048300075,False,0.953835418165955,1.053194651936202,0.980999105651558,1093725.6508612311,1081945.670752047,389711.7247107564,228312.40529212705,2778524.2433679774
P096,commercial,Commercial Building,30,13,26.615536376681458,False,0.9672581366299664,1.0577953253106598,0.9771099091973269,1352818.8011353998,1325442.0285898512,475341.5278714782,278478.5796324706,3405645.162040336
P096,commercial,Commercial Building,30,14,33.721443918962294,False,0.953112425001563,1.0621914381537532,0.9784606825041174,1561424.718232805,1558983.6877492853,556782.3224644966,326190.62554598396,4181218.7911567567
P096,commercial,Commercial Building,30,15,41.66059990560675,False,0.9252527097691998,1.06709206477526,0.9842596277117609,1693526.7747885084,1749828.3458096385,622071.3796724924,364440.18475921074,4279716.915865899
P096,commercial,Commercial Building,30,16,50.075709346328956,False,0.8785138952256197,1.0716625767731431,0.9853819269992136,1704377.4128770703,1862674.8714536247,659364.6413663185,386288.4221578305,4604256.758014214
P096,commercial,Commercial Building,30,17,58.51182168748319,False,0.8873354286564554,1.0765307821359609,0.9876813166515267,1725788.3902281977,1875806.468381711,661010.320487733,387252.5423901075,4717926.434281953
P096,commercial,Commercial Building,30,18,66.50948914988756,False,0.8514276889448522,1.0807724030877328,0.9853297483665907,1569887.3093892867,1785323.0468406659,626656.0376026143,367126.10415320547,4432512.516725174
P096,commercial,Commercial Building,30,19,73.69985232585108,False,0.8361463292605977,1.0854875365309498,0.9851220823156769,1386086.9694440197,1612110.8096000503,563399.8310075309,330067.4893832799,3962063.61675867
P096,commercial,Commercial Building,30,20,79.86261166973388,False,0.8516351443937155,1.0902573271032796,0.9851345496398337,1210002.1740514294,1387789.0134518018,482882.0864696284,282896.2118504073,3286837.461468843
P096,commercial,Commercial Building,30,21,84.93186180651506,False,0.8441780329438393,1.094977133321835,0.9815759516961333,986586.4240028411,1146483.9875539492,397200.33613110427,232699.60428375783,2737832.489774049
P096,commercial,Commercial Building,30,22,88.9624792164363,False,0.8308674472938848,1.0998410615338918,0.9772716305791604,772077.1279823671,915631.506695041,315818.42419264687,185022.05474189657,2123874.9795627003
P096,commercial,Commercial Building,30,23,92.08164521580541,False,0.812129520925591,1.104893168330187,0.9806825912989116,584011.1680249345,711832.8048483331,244401.7852677528,143182.6550601865,1722968.0108069917
P096,commercial,Commercial Building,30,24,94.44525757427478,False,0.8303927041415342,1.1098461320990294,0.9809845093493528,452498.499615234,541824.011164639,185200.49276238534,108499.60953894877,1292775.0289062613
P096,commercial,Commercial Building,30,25,96.20795864219659,False,0.8147242313293341,1.1143744923178935,0.9853845627782297,331090.4601733519,405722.4622326195,138116.17848508264,80915.28922587633,965675.6943489315
P096,commercial,Commercial Building,30,26,97.5069266839413,False,0.7922952033279178,1.1195085754594152,0.9850303319693257,237270.0160493381,300362.08690941625,101780.44659129255,59628.02014800017,705646.1083957738
P096,commercial,Commercial Building,30,27,98.45576696200001,False,0.7770681393354794,1.1248062412993263,0.9878146021895997,169984.60152556907,220439.82204579478,74346.23804517147,43555.70375798253,545009.5919686616
P096,commercial,Commercial Building,30,28,99.14440393449661,True,0.778147549894821,1.1297941519913526,0.9892734614358374,49416.23439603486,128557.92900468138,19784.617219789736,26342.74410601368,232823.99387723175
